tempo,temp,pressao,altitude,luz,gas1,gas2,gas3,Air,humidade,temp,poeira
Segunda-27/9/2020  13:45:11,37.61,93054.85,712,41,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:12,37.63,93056.03,712,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:14,37.65,93057.13,712,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:16,37.64,93049.44,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:17,37.65,93049.82,713,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:19,37.67,93050.10,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:21,37.62,93047.24,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:23,37.64,93050.86,713,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:24,37.62,93049.71,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:26,37.61,93047.71,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:28,37.64,93051.17,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:29,37.64,93051.71,713,39,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:45:31,37.65,93052.42,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:33,37.65,93049.64,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:35,37.65,93048.94,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:36,37.68,93050.72,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:38,37.69,93046.74,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:40,37.73,93051.14,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:41,37.71,93048.44,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:43,37.73,93049.92,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:45,37.72,93048.32,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:47,37.72,93050.41,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:48,37.70,93049.07,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:50,37.66,93046.72,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:52,37.64,93054.35,713,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:53,37.61,93050.00,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:55,37.57,93047.17,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:57,37.56,93044.65,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:45:59,37.55,93045.30,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:00,37.55,93047.03,713,39,16,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:46:02,37.56,93050.40,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:04,37.56,93048.14,713,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:05,37.57,93049.41,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:07,37.59,93052.66,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:09,37.60,93046.11,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:11,37.63,93047.82,713,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:12,37.63,93049.58,713,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:14,37.61,93047.21,713,38,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:16,37.63,93050.25,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:17,37.63,93049.75,713,38,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:19,37.66,93051.78,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:21,37.63,93049.61,713,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:23,37.62,93049.35,713,38,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:24,37.61,93046.00,713,38,17,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:26,37.63,93050.60,713,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:28,37.61,93047.53,713,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:29,37.60,93048.64,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:31,37.59,93043.80,713,38,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:46:33,37.60,93046.26,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:35,37.62,93051.94,713,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:36,37.63,93049.58,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:38,37.62,93053.36,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:40,37.63,93050.42,713,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:41,37.65,93049.99,713,38,17,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:46:43,37.62,93044.63,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:45,37.65,93048.24,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:47,37.66,93047.95,713,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:48,37.67,93048.17,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:50,37.67,93050.99,713,35,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:52,37.67,93052.88,713,32,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:53,37.65,93048.10,713,30,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:55,37.64,93053.64,713,31,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:57,37.63,93049.73,713,34,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:46:59,37.61,93047.89,713,35,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:00,37.59,93046.41,713,36,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:02,37.60,93045.74,713,37,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:47:04,37.61,93046.14,713,37,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:05,37.60,93048.17,713,37,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:07,37.62,93050.38,713,37,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:09,37.63,93048.16,713,37,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:11,37.62,93050.16,713,37,17,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:12,37.63,93048.54,714,37,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:14,37.65,93051.21,713,38,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:16,37.66,93051.25,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:17,37.66,93053.17,713,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:19,37.66,93053.03,713,37,17,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:21,37.68,93053.83,713,37,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:23,37.70,93053.44,713,36,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:47:24,37.74,93055.55,712,35,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:26,37.72,93050.58,713,34,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:28,37.76,93053.94,713,32,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:29,37.75,93054.38,713,30,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:31,37.74,93049.30,713,29,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:33,37.76,93055.30,712,29,15,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:47:35,37.73,93053.78,713,31,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:36,37.75,93052.28,713,33,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:38,37.73,93053.25,713,33,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:40,37.76,93053.07,713,31,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:41,37.79,93056.13,712,30,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:43,37.74,93047.91,713,30,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:45,37.75,93051.79,713,33,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:47,37.79,93055.46,712,34,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:48,37.77,93056.75,712,35,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:50,37.80,93059.53,712,36,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:52,37.78,93054.86,712,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:54,37.80,93061.10,712,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:55,37.81,93061.99,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:57,37.78,93054.89,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:47:59,37.79,93055.64,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:00,37.80,93055.32,712,37,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:02,37.81,93057.14,712,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:04,37.79,93051.63,713,37,16,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:48:05,37.83,93054.10,713,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:07,37.83,93056.00,712,37,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:09,37.76,93048.68,713,37,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:11,37.78,93049.14,713,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:12,37.82,93056.14,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:14,37.82,93049.85,713,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:16,37.82,93057.53,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:18,37.78,93057.14,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:19,37.79,93059.61,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:21,37.75,93053.36,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:23,37.79,93054.57,713,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:24,37.76,93053.74,713,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:26,37.78,93055.03,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:28,37.83,93059.48,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:30,37.83,93054.42,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:31,37.84,93057.30,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:33,37.83,93055.67,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:35,37.81,93058.16,712,38,15,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:48:36,37.78,93053.32,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:38,37.79,93052.85,713,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:40,37.80,93053.60,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:42,37.77,93051.17,713,39,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:43,37.75,93049.35,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:45,37.75,93052.32,713,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:47,37.76,93056.03,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:48,37.77,93052.05,713,38,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:50,37.78,93056.10,712,38,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:52,37.78,93056.10,712,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:54,37.78,93053.11,713,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:55,37.74,93047.88,713,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:57,37.73,93047.85,713,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:48:59,37.75,93050.46,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:49:00,37.73,93049.05,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:49:02,37.77,93052.74,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:49:04,37.76,93048.19,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:06,37.79,93048.64,713,39,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:49:07,37.79,93048.49,713,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:09,37.81,93053.83,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:11,37.78,93050.18,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:12,37.80,93052.70,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:14,37.75,93044.82,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:16,37.77,93049.42,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:18,37.77,93051.69,713,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:19,37.74,93049.30,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:21,37.75,93050.92,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:23,37.74,93046.52,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:24,37.72,93048.32,713,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:26,37.72,93044.32,713,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:28,37.75,93047.61,713,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:30,37.75,93047.58,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:31,37.74,93047.35,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:33,37.71,93040.42,714,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:35,37.71,93045.97,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:36,37.71,93049.66,713,40,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:49:38,37.67,93041.21,714,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:40,37.66,93048.67,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:42,37.66,93050.21,713,39,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:43,37.59,93044.12,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:45,37.61,93048.58,713,39,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:47,37.58,93041.63,714,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:48,37.58,93044.44,713,39,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:50,37.58,93042.87,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:52,37.63,93044.16,713,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:54,37.65,93043.89,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:55,37.69,93050.55,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:57,37.69,93045.50,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:49:59,37.70,93049.78,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:00,37.71,93046.32,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:02,37.73,93046.64,713,39,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:04,37.74,93043.20,714,39,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:06,37.74,93042.33,714,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:07,37.75,93042.39,714,40,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:50:09,37.79,93044.63,713,39,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:11,37.79,93049.51,713,39,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:12,37.74,93045.46,713,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:14,37.73,93047.16,713,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:50:16,37.76,93043.66,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:18,37.78,93046.67,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:19,37.79,93046.22,713,39,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:21,37.82,93050.39,713,39,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:23,37.80,93048.19,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:24,37.75,93047.71,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:26,37.78,93042.34,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:28,37.80,93049.52,713,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:30,37.80,93041.38,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:31,37.78,93045.47,713,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:33,37.74,93040.24,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:35,37.75,93045.32,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:36,37.75,93042.18,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:38,37.74,93043.03,714,40,16,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:50:40,37.73,93042.28,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:42,37.77,93048.74,713,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:43,37.74,93043.69,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:45,37.78,93044.25,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:47,37.78,93042.32,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:48,37.78,93043.56,713,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:50,37.81,93043.52,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:52,37.82,93044.29,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:54,37.85,93047.77,713,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:55,37.85,93043.06,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:57,37.88,93045.46,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:50:59,37.87,93046.65,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:00,37.87,93048.71,713,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:02,37.86,93044.65,713,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:04,37.83,93043.13,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:06,37.81,93044.59,713,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:07,37.75,93038.72,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:09,37.77,93043.50,714,40,15,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:51:11,37.79,93047.10,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:12,37.79,93041.35,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:14,37.86,93048.32,713,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:16,37.80,93040.17,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:18,37.78,93041.82,714,40,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:19,37.75,93040.10,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:21,37.72,93041.15,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:23,37.68,93041.64,714,40,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:51:24,37.67,93041.06,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:26,37.63,93033.55,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:28,37.66,93036.82,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:30,37.67,93035.98,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:31,37.70,93039.85,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:33,37.70,93036.72,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:35,37.72,93039.26,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:37,37.73,93039.46,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:38,37.71,93039.21,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:40,37.72,93035.40,714,40,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:51:42,37.71,93035.14,714,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:43,37.70,93036.17,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:45,37.71,93038.16,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:47,37.72,93037.52,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:49,37.73,93037.39,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:50,37.74,93036.24,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:52,37.72,93036.13,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:54,37.71,93032.76,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:55,37.70,93032.53,714,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:57,37.69,93031.07,715,40,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:51:59,37.67,93030.58,715,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:01,37.69,93038.55,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:02,37.68,93036.75,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:04,37.66,93032.29,715,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:06,37.68,93035.34,714,40,16,0,0,50,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:07,37.66,93031.25,715,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:09,37.70,93035.10,714,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:11,37.70,93031.11,715,40,16,0,0,51,31.00,Temp: ,0.62
Segunda-27/9/2020  13:52:13,37.73,93035.83,714,40,16,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:14,37.73,93036.15,714,40,14,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:16,37.72,93035.25,714,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:18,37.74,93037.63,714,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:19,37.76,93036.14,714,40,16,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:21,37.79,93039.78,714,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:23,37.81,93041.97,714,40,17,0,0,50,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:25,37.80,93036.52,714,40,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:52:26,37.82,93039.41,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:28,37.80,93037.04,714,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:30,37.83,93038.77,714,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:31,37.83,93039.99,714,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:33,37.81,93040.58,714,40,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:35,37.82,93040.46,714,40,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:37,37.85,93040.27,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:38,37.88,93038.34,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:40,37.85,93036.78,714,40,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:52:42,37.82,93037.64,714,40,15,0,0,51,30.00,Temp: ,0.62
Segunda-27/9/2020  13:52:43,37.82,93041.65,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:52:45,37.81,93037.10,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:52:47,37.80,93033.36,714,40,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:52:49,37.81,93033.61,714,40,15,0,0,50,29.00,Temp: ,-1
